ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,y
4238,0.001539085,4370,397.15,0.9,1.054545455,2565,1.266666667,0.735211268,50540,0.350442107,C1,square
4239,,59708,,0.803,8.363636364,31260,17.30666667,5.202535211,655200,,C3,square
4240,,5934,,0.69,0.481818182,2670,1.72,0.257535211,61040,,C1,square
4241,0.00145808,2484,222.95,0.926,0.336363636,1500,0.72,0.24128169,29120,,C2,square
4242,,7590,,0.852,0.963636364,4215,2.2,0.636,85540,,C1,square
4243,,1771,,0.61,0.172727273,705,0.513333333,0.081619718,17360,,C1,square
4244,0.007290401,12420,193.7,0.77,1.463636364,6240,3.6,0.873028169,133840,,C1,square
4245,,14904,156.65,0.548,1.418181818,5325,4.32,0.602028169,140420,,C4,square
4246,,253,,1,0.090909091,165,0.073333333,0.070422535,3080,,C3,circle
4247,,59570,,0.779,8.254545455,30270,17.26666667,4.981211268,645120,,C3,square
4248,0.006075334,12075,429.65,0.907,3.154545455,7140,3.5,2.216401408,140140,0.418704773,C1,square
4249,,4554,427.05,0.909,1.181818182,2700,1.32,0.832183099,52920,0.617101774,C1,circle
4250,0.007290401,12420,,0.804,1.936363636,6510,3.6,1.206,136360,,C2,square
4251,0.032968813,121693,172.9,0.649,12.78181818,51525,35.27333333,6.426014085,1221640,,C4,square
4252,0.001701094,4347,237.25,0.82,0.627272727,2325,1.26,0.398450704,48160,,C3,square
4253,0.010044552,22816,277.55,0.847,3.854545455,12600,6.613333333,2.529070423,256480,,C1,square
4254,0.001377076,2346,191.1,0.863,0.272727273,1320,0.68,0.182323944,26600,,C1,square
4255,,161,,1,0.063636364,105,0.046666667,0.049295775,1960,,C2,square
4256,0.012798704,29072,66.3,0.346,1.172727273,6555,8.426666667,0.314323944,238140,,C3,square
4257,,552,,0.708,0.1,255,0.16,0.05484507,5740,,C3,square
4258,,4140,,0.8,0.509090909,2160,1.2,0.315492958,45360,,C1,square
4259,,14490,151.45,0.705,1.336363636,6660,4.2,0.729823944,150360,,C3,square
4260,0.000162009,368,365.95,0.563,0.081818182,135,0.106666667,0.035683099,3500,0.581865877,C4,square
4261,0.000810045,1840,260,1,0.290909091,1200,0.533333333,0.225352113,22400,,C2,square
4262,,15456,,0.689,1.4,6945,4.48,0.747225352,158900,,C3,square
4263,0.003564196,1012,162.5,1,0.1,660,0.293333333,0.077464789,12320,,C2,circle
4264,0.034345889,156032,241.15,0.719,22.89090909,73185,45.22666667,12.74959155,1632820,,C1,square
4265,0.002106116,4784,240.5,0.822,0.7,2565,1.386666667,0.445732394,53060,,C1,square
4266,0.003483192,5934,219.05,0.969,0.790909091,3750,1.72,0.593683099,71120,,C3,square
4267,,10764,183.3,0.487,1.2,3420,3.12,0.452704225,97440,,C2,square
4268,,49266,,0.614,3.263636364,19740,14.28,1.552295775,484120,,C1,square
4269,0.002430134,5520,248.95,0.983,0.836363636,3540,1.6,0.636873239,66640,,C2,square
4270,,19090,,0.86,3.209090909,10710,5.533333333,2.137887324,216160,,C2,square
4271,0.034345889,29256,349.05,0.557,6.209090909,10635,8.48,2.679091549,277340,0.228338194,C2,square
4272,,129536,,0.738,19.96363636,62355,37.54666667,11.41301408,1370460,,C3,square
4273,0.000810045,230,650,1,0.090909091,150,0.066666667,0.070422535,2800,0.22595667,C4,circle
4274,,7659,216.45,0.655,1.009090909,3270,2.22,0.512007042,77140,,C4,square
4275,,66033,,0.661,6.563636364,28470,19.14,3.360859155,667660,,C1,square
4276,0.008262454,21114,118.95,0.804,1.527272727,11070,6.12,0.951211268,231840,,C4,square
4277,0.001215067,2760,183.95,0.65,0.309090909,1170,0.8,0.155633803,27720,,C1,square
4278,,690,,0.333,0.090909091,150,0.2,0.023450704,5600,,C2,square
4279,,68816,,0.595,4.581818182,26715,19.94666667,2.111830986,668220,,C4,square
4280,,9430,202.8,0.734,1.163636364,4515,2.733333333,0.661633803,99540,,C1,square
4281,0.019441069,44160,126.1,0.515,3.390909091,14820,12.8,1.35278169,407120,,C4,square
4282,,11132,,0.818,1.354545455,5940,3.226666667,0.858323944,123200,,C3,square
4283,,6440,,0.782,0.854545455,3285,1.866666667,0.517661972,69860,,C1,square
4284,,96922,,0.564,9.854545455,35670,28.09333333,4.305464789,922880,,C3,square
4285,0.003078169,8740,282.1,0.892,1.5,5085,2.533333333,1.036478873,100660,,C1,square
4286,0.001215067,3450,160.55,0.72,0.336363636,1620,1,0.187605634,36120,,C2,square
4287,0.003159174,8073,190.45,0.937,0.936363636,4935,2.34,0.67965493,95200,,C2,square
4288,,1656,,0.972,0.236363636,1050,0.48,0.177971831,19880,,C4,square
4289,0.000972053,1656,243.75,0.944,0.245454545,1020,0.48,0.179492958,19600,,C3,square
4290,,4807,198.9,0.789,0.581818182,2475,1.393333333,0.355605634,52360,,C2,square
4291,0.00145808,1656,216.45,0.667,0.218181818,720,0.48,0.112732394,16800,,C3,square
4292,,207,650,1,0.081818182,135,0.06,0.063380282,2520,0.971053345,C3,circle
4293,0.003483192,8901,295.75,0.899,1.6,5220,2.58,1.114253521,102900,0.937067475,C2,square
4294,,7659,247.65,0.808,1.154545455,4035,2.22,0.722647887,84280,,C1,square
4295,0.003969218,10143,163.8,0.739,1.009090909,4890,2.94,0.577669014,107380,,C3,square
4296,0.000324018,828,306.8,0.861,0.154545455,465,0.24,0.103077465,9380,0.622734585,C4,square
4297,,1380,,0.967,0.218181818,870,0.4,0.16343662,16520,,C4,square
4298,,4140,303.55,0.778,0.763636364,2100,1.2,0.460225352,44800,0.749794003,C3,square
4299,,35926,,0.876,7.618181818,20520,10.41333333,5.169633803,410200,,C2,square
4300,0.003159174,5382,196.95,0.739,0.645454545,2595,1.56,0.3695,56980,,C3,square
4301,,2392,,0.788,0.6,1230,0.693333333,0.366253521,26040,,C3,square
4302,0.012555691,24955,115.7,0.614,1.754545455,9990,7.233333333,0.834521127,245140,,C1,square
4303,,11408,200.2,0.948,1.390909091,7050,3.306666667,1.02143662,135240,,C3,square
4304,0.00891049,20240,149.5,0.872,1.836363636,11505,5.866666667,1.240450704,230580,,C1,square
4305,,207,,1,0.081818182,135,0.06,0.063380282,2520,,C2,circle
4306,0.003969218,11270,383.5,0.982,2.627272727,7215,3.266666667,1.998577465,135940,0.656502685,C1,square
4307,0.001215067,1725,355.55,0.947,0.372727273,1065,0.5,0.273429577,20440,0.915349827,C3,square
4308,,7544,172.25,0.616,0.790909091,3030,2.186666667,0.377408451,74200,,C2,square
4309,,10695,,0.465,0.863636364,3240,3.1,0.311091549,95340,,C1,square
4310,0.012717699,32499,144.3,0.54,2.845454545,11445,9.42,1.19028169,304640,,C2,square
4311,,6624,,1,1.118181818,4320,1.92,0.866197183,80640,,C1,square
4312,,8211,,0.784,1.045454545,4200,2.38,0.634929577,89180,,C4,square
4313,,6762,208,0.527,0.854545455,2325,1.96,0.348859155,62860,,C1,square
4314,0.021304172,60490,132.6,0.589,4.881818182,23250,17.53333333,2.227415493,585200,,C1,square
4315,,4600,,0.825,0.509090909,2475,1.333333333,0.325352113,51100,,C2,square
4316,0.002106116,4784,162.5,0.808,0.472727273,2520,1.386666667,0.295887324,52640,,C1,square
4317,,207,,0.778,0.063636364,105,0.06,0.038352113,2240,,C3,square
4318,,7084,,0.455,0.472727273,2100,2.053333333,0.166619718,62720,,C4,square
4319,,4002,,0.345,0.536363636,900,1.16,0.14334507,32760,,C1,circle
4320,0.008262454,21114,232.05,0.867,2.981818182,11940,6.12,2.002647887,239960,,C3,square
4321,0.001296071,7360,325,0.572,1.454545455,2745,2.133333333,0.644507042,70420,0.621018705,C3,square
4322,,29440,,0.751,4.136363636,14415,8.533333333,2.406373239,313740,,C3,square
4323,,1656,,0.903,0.236363636,975,0.48,0.165338028,19180,,C1,square
4324,,19044,,0.74,3.009090909,9195,5.52,1.724929577,201740,,C2,square
4325,0.003564196,8096,269.75,0.949,1.327272727,5010,2.346666667,0.975732394,96040,,C2,square
4326,0.00672337,17181,241.15,0.727,2.518181818,8145,4.98,1.418161972,180600,,C4,square
4327,0.014094775,36018,115.7,0.737,2.536363636,17310,10.44,1.448049296,380800,,C4,square
4328,,9384,276.9,0.735,1.581818182,4500,2.72,0.900633803,99120,,C2,square
4329,0.001296071,2944,243.75,0.93,0.436363636,1785,0.853333333,0.314366197,34580,,C3,square
4330,0.000567031,805,297.05,1,0.145454545,525,0.233333333,0.112676056,9800,0.23484912,C4,square
4331,0.000405022,805,278.85,0.886,0.136363636,465,0.233333333,0.093591549,9240,,C3,square
4332,,1127,159.25,1,0.109090909,735,0.326666667,0.084507042,13720,,C1,square
4333,,22448,,0.65,2.018181818,9510,6.506666667,1.016197183,225400,,C3,square
4334,0.000567031,1127,265.2,0.857,0.181818182,630,0.326666667,0.120704225,12740,,C3,square
4335,,6210,238.55,0.83,0.9,3360,1.8,0.578661972,69160,,C3,square
4336,0.008424463,4784,40.95,0.529,0.118181818,1650,1.386666667,0.048429577,44520,,C3,square
4337,0.004293236,9752,247,0.915,1.463636364,5820,2.826666667,1.037429577,113680,,C4,square
4338,0.005751316,19596,408.2,0.872,4.863636364,11145,5.68,3.285352113,223300,0.387325993,C4,square
4339,,4140,,0.817,0.636363636,2205,1.2,0.402746479,45780,,C2,square
4340,0.000648036,920,438.75,0.975,0.245454545,585,0.266666667,0.185387324,11060,0.183974909,C3,square
4341,0.001863102,2645,293.8,0.913,0.472727273,1575,0.766666667,0.334338028,30800,,C3,square
4342,,6210,,0.804,0.845454545,3255,1.8,0.52656338,68180,,C4,square
4343,,253,,1,0.1,165,0.073333333,0.077464789,3080,,C1,circle
4344,0.002511138,4278,170.95,0.812,0.445454545,2265,1.24,0.280197183,47180,,C3,square
4345,,23184,135.85,0.573,1.918181818,8670,6.72,0.851429577,222040,,C1,square
4346,0.000648036,1288,197.6,0.768,0.154545455,645,0.373333333,0.091943662,13860,,C2,square
4347,,12282,193.7,0.758,1.445454545,6075,3.56,0.848746479,131460,,C2,square
4348,,18837,,0.956,2.245454545,11745,5.46,1.662901408,224280,,C2,square
4349,0.001944107,5520,173.55,0.821,0.581818182,2955,1.6,0.370028169,61180,,C2,square
4350,0.003159174,8073,168.35,0.695,0.827272727,3660,2.34,0.445387324,83300,,C1,square
4351,0.000324018,460,260,0.7,0.072727273,210,0.133333333,0.03943662,4760,,C3,square
4352,0.017415958,39560,262.6,0.789,6.318181818,20355,11.46666667,3.86165493,430780,,C3,square
4353,,10856,,0.691,0.881818182,4890,3.146666667,0.472021127,111720,,C2,square
4354,0.040340219,148902,182.65,0.688,16.54545455,66795,43.16,8.818028169,1529780,,C4,square
4355,,14628,,0.835,0.745454545,7965,4.24,0.482183099,163380,,C3,square
4356,,15180,,0.638,1.618181818,6315,4.4,0.799746479,151340,,C1,square
4357,0.002835156,5635,262.6,0.939,0.9,3450,1.633333333,0.65465493,66500,,C4,square
4358,,3312,,0.771,0.336363636,1665,0.96,0.200894366,35700,,C2,square
4359,0.022033212,56304,180.05,0.67,6.172727273,24600,16.32,3.203732394,572320,,C1,square
4360,,36616,,0.575,1.663636364,13725,10.61333333,0.741021127,350980,,C1,square
4361,,5336,,0.884,0.845454545,3075,1.546666667,0.578957746,61180,,C2,square
4362,,62422,190.45,0.784,7.227272727,31935,18.09333333,4.389295775,678020,,C2,square
4363,,2691,,1,0.390909091,1755,0.78,0.302816901,32760,,C2,square
4364,0.001944107,9384,264.55,0.809,1.509090909,4950,2.72,0.945732394,103320,,C3,square
4365,0.008667477,19688,249.6,0.86,2.990909091,11040,5.706666667,1.992535211,222880,,C3,square
4366,,22701,104,0.757,1.436363636,11205,6.58,0.842295775,242760,,C2,square
4367,0.003888214,6624,205.4,0.965,0.827272727,4170,1.92,0.618415493,79240,,C3,square
4368,0.019522074,44344,77.35,0.498,2.090909091,14400,12.85333333,0.806619718,404320,,C1,square
4369,,57408,,0.248,3.136363636,9285,16.64,0.602535211,436100,,C1,circle
4370,0.001782098,4554,174.2,0.596,0.481818182,1770,1.32,0.222450704,44240,,C1,square
4371,,16146,,0.863,2.227272727,9090,4.68,1.488978873,183120,,C3,square
4372,0.004050223,13800,224.25,0.627,1.881818182,5640,4,0.914007042,136640,,C3,square
4373,0.003159174,5382,302.9,0.889,0.990909091,3120,1.56,0.682401408,61880,0.868199187,C2,square
4374,0.000567031,6762,183.3,0.432,0.754545455,1905,1.96,0.252507042,58940,,C1,circle
4375,0.004779263,12213,319.8,0.861,2.372727273,6855,3.54,1.582542254,138320,0.97138112,C4,square
4376,,3059,,0.662,0.336363636,1320,0.886666667,0.172492958,30940,,C1,square
4377,,68172,,0.942,7.118181818,41865,19.76,5.194267606,805700,,C4,square
4378,0.000810045,2300,221,0.93,0.309090909,1395,0.666666667,0.222676056,27020,,C3,square
4379,,5474,,0.584,0.590909091,2085,1.586666667,0.267323944,52780,,C2,square
4380,,6578,183.95,0.888,0.736363636,3810,1.906666667,0.506535211,75600,,C3,square
4381,0.004617254,10488,200.85,0.838,1.281818182,5730,3.04,0.832098592,117320,,C2,square
4382,0.021952207,68563,114.4,0.671,4.772727273,30015,19.87333333,2.480809859,697480,,C3,square
4383,0.002673147,6072,253.5,0.973,0.936363636,3855,1.76,0.705767606,72940,,C2,square
4384,0.001296071,2576,185.9,0.955,0.290909091,1605,0.746666667,0.215211268,30660,,C2,square
4385,,2346,222.95,0.873,0.318181818,1335,0.68,0.215176056,26740,,C2,square
4386,0.010125557,28750,296.4,0.862,5.181818182,16170,8.333333333,3.460140845,325920,0.528654209,C1,square
4387,0.000405022,805,167.05,1,0.081818182,525,0.233333333,0.063380282,9800,,C3,square
4388,,2208,,0.698,0.336363636,1005,0.64,0.181873239,22820,,C1,square
4389,,22701,105.95,0.787,1.463636364,11655,6.58,0.892302817,246960,,C1,square
4390,,1771,261.95,0.961,0.281818182,1110,0.513333333,0.209795775,21140,,C4,square
4391,0.001296071,2944,167.7,0.945,0.3,1815,0.853333333,0.219612676,34860,,C2,square
4392,0.000486027,276,433.55,1,0.072727273,180,0.08,0.056338028,3360,0.43634518,C3,circle
4393,0.003807209,1081,650,1,0.427272727,705,0.313333333,0.330985915,13160,0.099114081,C3,circle
4394,0.020980154,53613,122.85,0.697,4.009090909,24360,15.54,2.164626761,553700,,C4,square
4395,0.003321183,8487,243.1,0.846,1.254545455,4680,2.46,0.822169014,95340,,C2,square
4396,0.016200891,4600,84.5,1,0.236363636,3000,1.333333333,0.183098592,56000,,C4,square
4397,0.010935601,24840,,0.671,1.290909091,10875,7.2,0.671,252700,,C2,square
4398,,2346,,0.951,0.354545455,1455,0.68,0.261190141,27860,,C2,square
4399,,4600,,0.73,0.663636364,2190,1.333333333,0.37528169,48440,,C2,square
4400,0.006561361,1863,585.65,1,0.663636364,1215,0.54,0.514084507,22680,0.721740018,C2,circle
4401,,13248,,0.984,2.572727273,8505,3.84,1.961070423,160020,,C3,square
4402,0.005751316,13064,264.55,0.903,2.1,7695,3.786666667,1.468964789,151340,,C1,square
4403,0.01417578,32200,101.4,0.882,1.990909091,18525,9.333333333,1.360267606,368900,,C2,square
4404,,23828,,0.816,1.736363636,12675,6.906666667,1.097577465,263340,,C2,square
4405,0.001053058,1794,241.8,0.987,0.263636364,1155,0.52,0.201570423,21700,,C3,square
4406,0.007209397,24564,278.85,0.879,4.163636364,14085,7.12,2.835084507,280980,,C1,square
4407,,3910,347.75,0.853,0.827272727,2175,1.133333333,0.546640845,44100,0.896693739,C1,square
4408,,7659,,0.811,1.181818182,4050,2.22,0.742464789,84420,,C1,square
4409,,184,,1,0.072727273,120,0.053333333,0.056338028,2240,,C3,circle
4410,0.001215067,2415,117.65,0.61,0.172727273,960,0.7,0.081619718,23660,,C2,square
4411,,2484,,1,0.418181818,1620,0.72,0.323943662,30240,,C3,square
4412,0.001134062,2254,205.4,0.908,0.281818182,1335,0.653333333,0.198225352,26180,,C2,square
4413,,1012,103.35,0.932,0.063636364,615,0.293333333,0.045943662,11900,,C3,circle
4414,0.025597408,72680,237.9,0.673,10.52727273,31890,21.06666667,5.488267606,740040,,C2,square
4415,0.014985824,59570,165.1,0.651,5.972727273,25305,17.26666667,3.012021127,598780,,C4,square
4416,0.000891049,1771,92.95,0.558,0.1,645,0.513333333,0.043225352,16800,,C2,square
4417,0.001863102,3703,213.85,0.938,0.481818182,2265,1.073333333,0.350098592,43680,,C2,square
4418,,6900,,0.94,0.836363636,4230,2,0.609014085,81480,,C1,square
4419,0.001215067,1725,234,0.933,0.245454545,1050,0.5,0.177401408,20300,,C4,square
4420,,71070,130,0.73,5.618181818,33855,20.6,3.177042254,748580,,C4,square
4421,,22908,,0.814,2.727272727,12165,6.64,1.71971831,252980,,C1,square
4422,0.006804374,23184,279.5,0.703,3.936363636,10635,6.72,2.14365493,240380,,C4,square
4423,,60260,,0.655,4.4,25725,17.46666667,2.232535211,606900,,C4,square
4424,0.008748481,9936,505.7,0.826,3.054545455,5355,2.88,1.954478873,110460,0.735912965,C4,circle
4425,0.001134062,2254,185.9,0.755,0.254545455,1110,0.653333333,0.148873239,24080,,C4,square
4426,0.001620089,3220,246.35,1,0.481818182,2100,0.933333333,0.373239437,39200,,C3,square
4427,,644,,0.571,0.090909091,240,0.186666667,0.040211268,6160,,C3,square
4428,,73140,,0.511,3.690909091,24375,21.2,1.461028169,672700,,C1,square
4429,0.001053058,2093,235.95,0.835,0.3,1140,0.606666667,0.194049296,23380,,C3,square
4430,0.001134062,2898,216.45,0.897,0.381818182,1695,0.84,0.265309859,33460,,C2,square
4431,,57132,,0.846,8.763636364,31530,16.56,5.743267606,642040,,C3,square
4432,0.000810045,2530,283.4,0.927,0.436363636,1530,0.733333333,0.313352113,29680,,C2,square
4433,0.001377076,3128,129.35,0.603,0.245454545,1230,0.906666667,0.11465493,30520,,C3,square
4434,0.007047388,18009,288.6,0.962,3.163636364,11295,5.22,2.357577465,215040,,C4,square
4435,0.015228838,56212,122.2,0.71,4.181818182,26040,16.29333333,2.3,585200,,C4,square
4436,0.003402187,7728,239.85,1,1.127272727,5040,2.24,0.873239437,94080,,C1,square
4437,0.002025111,2875,260,0.928,0.454545455,1740,0.833333333,0.326760563,33740,,C1,square
4438,0.00145808,2898,175.5,0.881,0.309090909,1665,0.84,0.210943662,33180,,C4,square
4439,0.00145808,3726,212.55,0.914,0.481818182,2220,1.08,0.341140845,43400,,C3,square
4440,0.011016606,21896,117,0.775,1.554545455,11070,6.346666667,0.933274648,236600,,C1,square
4441,0.005832321,36432,338,0.856,7.481818182,20340,10.56,4.961183099,411600,0.730276756,C3,square
4442,0.000162009,276,378.95,1,0.063636364,180,0.08,0.049295775,3360,0.159603149,C1,square
4443,,2093,,0.901,0.309090909,1230,0.606666667,0.215732394,24220,,C1,square
4444,,2760,,0.925,0.454545455,1665,0.8,0.325704225,32340,,C2,square
4445,,12880,,0.848,2.545454545,7125,3.733333333,1.672112676,144900,,C4,square
4446,,19481,,0.607,2.127272727,7710,5.646666667,1.000267606,190540,,C2,square
4447,,4416,,0.891,0.5,2565,1.28,0.345105634,50820,,C4,square
4448,,39744,101.4,0.511,2.454545455,13245,11.52,0.971619718,365540,,C2,square
4449,0.006480356,16560,219.7,0.954,2.209090909,10305,4.8,1.632549296,196980,,C3,square
4450,0.034264885,126477,122.2,0.762,9.4,62865,36.66,5.548647887,1356600,,C3,square
4451,,920,276.25,1,0.154545455,600,0.266666667,0.11971831,11200,,C3,square
4452,0.002349129,6003,201.5,0.686,0.736363636,2685,1.74,0.391309859,61600,,C1,square
4453,0.003726205,10580,180.7,0.583,1.163636364,4020,3.066666667,0.525521127,101920,,C1,square
4454,0.002430134,6210,197.6,0.711,0.745454545,2880,1.8,0.410577465,64680,,C2,square
4455,,45540,,0.758,4.145454545,22515,13.2,2.434140845,487340,,C2,square
4456,0.000972053,2208,277.55,0.875,0.372727273,1260,0.64,0.252640845,25200,,C3,square
4457,0.003483192,6923,157.95,0.807,0.663636364,3645,2.006666667,0.414866197,76160,,C4,square
4458,,690,,0.633,0.063636364,285,0.2,0.031204225,6860,,C2,circle
4459,,4140,,0.972,0.490909091,2625,1.2,0.369633803,49700,,C2,square
4460,0.015957878,40779,178.1,0.699,4.409090909,18600,11.82,2.387429577,421820,,C2,square
4461,,19090,,0.813,2.690909091,10125,5.533333333,1.694704225,210700,,C4,square
4462,,41216,,0.879,4.963636364,23640,11.94666667,3.379816901,471520,,C3,square
4463,,22770,,0.917,4.254545455,13620,6.6,3.022225352,265720,,C2,square
4464,0.000324018,460,325,0.8,0.090909091,240,0.133333333,0.056338028,5040,0.326436009,C3,square
4465,,2208,,0.927,0.345454545,1335,0.64,0.248070423,25900,,C2,square
4466,0.00072904,1656,207.35,0.639,0.209090909,690,0.48,0.1035,16520,,C2,square
4467,,3680,,0.794,0.618181818,1905,1.066666667,0.380225352,40180,,C2,square
4468,0.044714459,139656,530.4,0.816,45.04545455,74325,40.48,28.47380282,1543780,0.271943728,C2,circle
4469,0.001134062,2254,159.25,0.867,0.218181818,1275,0.653333333,0.146535211,25620,,C2,square
4470,0.021709194,55476,128.7,0.637,4.345454545,23040,16.08,2.144267606,552720,,C4,square
4471,0.004050223,2300,299,0.51,0.418181818,765,0.666666667,0.165211268,21140,0.913789113,C4,circle
4472,0.023734305,67390,134.55,0.596,5.509090909,26190,19.53333333,2.543492958,654640,,C3,square
4473,0.01490482,46552,306.15,0.885,8.672727273,26865,13.49333333,5.945704225,534100,0.831373366,C3,square
4474,,3059,,0.917,0.436363636,1830,0.886666667,0.309971831,35700,,C3,square
4475,,36708,,0.548,2.227272727,13125,10.64,0.945492958,345940,,C2,square
4476,0.009963548,22632,261.3,0.75,3.6,11070,6.56,2.091549296,241080,,C2,square
